x,y,z,r,g,b
3.5019384932457487,-0.44239771320823745,-3.04,0.6251162078117254,0.026546715147857603,0.6857065983669905
3.7453811377732733,-0.2356394080211012,-3.02,0.6125643036312514,0.031231907416057948,0.6943590466654112
3.999999999999999,-9.797174393178824e-16,-3.0,0.6000000000000001,0.036281029269727316,0.7027209981231713
4.2388326896529,0.26668474821340665,-2.98,0.5874356963687486,0.04168909783518391,0.7107842005037329
4.434979117270071,0.5602681553061932,-2.96,0.5748837921882748,0.047450776001677755,0.7185406963998286
4.564898666272637,0.8708009926854319,-2.94,0.5623566746725943,0.053560377688474284,0.725982831086462
4.61127450608664,1.1839740588392889,-2.92,0.5498667065742785,0.060011873456329794,0.7331032600751972
4.565071278216737,1.4832815729997464,-2.9,0.5374262139839077,0.06679889645782011,0.7398949563622823
4.426521932034632,1.7525840144499105,-2.88,0.5250474741657103,0.0739147487206497,0.7463512173634531
4.204924579796241,1.9786873124435462,-2.86,0.512742703441383,0.08135240775774269,0.7524656715285755
3.9172908345875856,2.1535488603066217,-2.84,0.5005240451340582,0.08910453349758854,0.7582322846295952
3.5860410442524335,2.2757708484679626,-2.82,0.4884035575843083,0.0971634755280077,0.7636453657155935
3.236067977499793,2.351141009169894,-2.8,0.47639320225002113,0.1055212806461841,0.7686995727290674
2.8915716219762193,2.3921160826310555,-2.78,0.4645048319018834,0.11416970070751603,0.7733899177778967
2.573092902819893,2.4162950690232536,-2.76,0.45275017892612884,0.12310020076553939,0.7777117720577902
2.2951402299975587,2.444076103325564,-2.7399999999999998,0.44114084374608786,0.1323039674948893,0.7816608704203576
2.064714967720081,2.4958116587562573,-2.7199999999999998,0.42968828337397097,0.1417719178889883,0.7852333155822957
1.880912807335915,2.5888543819998313,-2.6999999999999997,0.4184038001041813,0.15149470822387645,0.7884255819715356
1.7356259279397281,2.734908841657132,-2.6799999999999997,0.40729853035931385,0.1614627432793405,0.7912345192065584
1.6152171688461754,2.9380691230236344,-2.6599999999999997,0.3963834336998515,0.17166618580823548,0.7936573552054403
1.5029037356095014,3.1938330120122393,-2.64,0.38566928200840145,0.18209496624466226,0.7956916989215629
1.381492816477721,3.4892525554652516,-2.62,0.3751666488591479,0.19273879264141205,0.7973355427032877
1.2360679774997905,3.804226065180613,-2.6,0.36488589908301083,0.20358716082687592,0.7985872642752657
1.0562390698299244,4.113779570317848,-2.58,0.35483717853880953,0.21462936477139427,0.7994456283394277
0.8376372369578315,4.391048170509349,-2.56,0.34503040410052416,0.22585450715281521,0.7999097877940737
0.5824503069880085,4.61056892824402,-2.54,0.33547525387053934,0.23725151011083617,0.7999792845698608
0.2989359443251825,4.751450772519839,-2.52,0.3261811576285245,0.24880912617951473,0.7996540500818617
1.469576158976824e-15,4.8,-2.5,0.317157287525381,0.26051594938715844,0.79893440529725
-0.29893594432517967,4.751450772519841,-2.48,0.3084125490314355,0.27236042651264347,0.7978210604185444
-0.5824503069880059,4.610568928244023,-2.46,0.2999555721478162,0.2843308684870484,0.7963151141827244
-0.8376372369578328,4.391048170509349,-2.44,0.2917947028896843,0.2964154619293528,0.7944180527769096
-1.056239069829922,4.113779570317848,-2.42,0.28393799504972383,0.3086022808048201,0.7921317483716726
-1.236067977499788,3.804226065180613,-2.4,0.27639320225002106,0.32087929819455263,0.7894584572734324
-1.3814928164777174,3.4892525554652583,-2.38,0.26916777029017536,0.3332343981646091,0.7864008176977527
-1.502903735609502,3.1938330120122385,-2.36,0.2622688297991939,0.34565538772296867,0.7829618471657412
-1.615217168846176,2.938069123023633,-2.34,0.2557031891984225,0.3581300088525407,0.7791449395261218
-1.7356259279397286,2.7349088416571314,-2.32,0.2494773279824546,0.37064595060835,0.7749538616059128
-1.8809128073359134,2.5888543819998326,-2.3,0.24359739032465288,0.38319086126695157,0.7703927494930276
-2.0647149677200853,2.495811658756257,-2.28,0.2380691790135921,0.3957523605160911,0.7654661044544508
-2.295140229997559,2.444076103325563,-2.26,0.23289814972640752,0.40831805167257706,0.7601787884940353
-2.5730929028198943,2.416295069023253,-2.2399999999999998,0.22808940564469943,0.4208755339163128,0.7545360195542883
-2.891571621976224,2.392116082631059,-2.2199999999999998,0.22364769241830984,0.43341241452840695,0.7485433663668936
-3.236067977499788,2.3511410091698925,-2.1999999999999997,0.2195773934819386,0.44591632112129115,0.7422067429570453
-3.586041044252428,2.2757708484679626,-2.18,0.21588252572922284,0.4583749138487734,0.7355324028070193
-3.917290834587578,2.1535488603066257,-2.16,0.21256673554854763,0.4707758975839756,0.7285269326847406
-4.204924579796235,1.9786873124435513,-2.14,0.20963329522450114,0.48310703405314004,0.7211972461434393
-4.426521932034626,1.75258401444992,-2.12,0.20708509970852462,0.49535615391332793,0.713550576698808
-4.565071278216736,1.4832815729997493,-2.1,0.20492466376194496,0.5075111687620916,0.7055944706903943
-4.61127450608664,1.1839740588392962,-2.08,0.20315411947420892,0.5195600830672674,0.6973367798342776
-4.564898666272638,0.8708009926854392,-2.06,0.201775214158768,0.5314910060051198,0.688785653474368
-4.434979117270078,0.560268155306205,-2.04,0.20078930862869138,0.5432921631951465,0.6799495305399947
-4.2388326896529,0.26668474821340543,-2.02,0.20019737585370737,0.5549519083199724,0.670837131217694
-4.000000000000004,1.4695761589768253e-15,-2.0,0.2,0.5664587346188569,0.6614574483454448
-3.745381137773276,-0.2356394080210991,-1.98,0.20019737585370737,0.577801286243479,0.651819738537819
-3.501938493245752,-0.44239771320823257,-1.96,0.20078930862869138,0.5889683694647884,0.641933513050822
-3.293399339556876,-0.6282495240003588,-1.94,0.20177521415876798,0.5999489637198637,0.6318085283954308
-3.1373907829424095,-0.8055450384795457,-1.92,0.20315411947420886,0.6107322324878788,0.6214547767090954
-3.043380852144492,-0.9888543819998307,-1.9,0.2049246637619449,0.6213075339844387,0.6108824758947087
-3.0116899550713816,-1.192412407027508,-1.88,0.2070850997085245,0.6316644316637385,0.6001020595367624
-3.0336918399319153,-1.4275470200770304,-1.8599999999999999,0.209633295224501,0.6417927045181719,0.589124166604669
-3.0931626057633252,-1.7004805325071004,-1.8399999999999999,0.21256673554854758,0.651682357165233,0.5779596309533729
-3.168582359763684,-2.010843511364008,-1.8199999999999998,0.21588252572922279,0.6613236297117512,0.5666194706316532
-3.2360679774997894,-2.3511410091698903,-1.7999999999999998,0.21957739348193855,0.6707070073857279,0.5551148770086324
-3.272534320230094,-2.707275835358458,-1.7799999999999998,0.22364769241830978,0.679823229926268,0.5434572037292501
-3.2586561165513985,-3.060081778406259,-1.7599999999999998,0.2280894056446995,0.6886633007223391,0.5316579555095852
-3.1812366174319515,-3.3876729160457293,-1.7399999999999998,0.2328981497264076,0.6972184956913395,0.5197287767830893
-3.034676950269436,-3.6682942834500563,-1.7199999999999998,0.23806917901359217,0.7054803718887167,0.5076814402089401
-2.8213692110038724,-3.8832815729997465,-1.6999999999999997,0.2435973903246528,0.7134407758401318,0.49552783505384124
-2.550988431892239,-4.01971456235899,-1.6799999999999997,0.24947732798245467,0.7210918515879563,0.48327995545876024
-2.238812223967544,-4.072384317327275,-1.6599999999999997,0.25570318919842266,0.7284260484441525,0.4709498886021523
-1.9033305969110792,-4.044783407715915,-1.6399999999999997,0.262268829799194,0.7354361284418914,0.45854980277137786
-1.563503604999705,-3.948959331640756,-1.6199999999999997,0.2691677702901753,0.742115173478553,0.4460919353540715
-1.236067977499791,-3.8042260651806123,-1.5999999999999996,0.276393202250021,0.7484565921430566,0.4335885807613174
-0.9332800274889124,-3.634885718711199,-1.5799999999999996,0.283937995049724,0.7544541262207893,0.4210520782945504
-0.6614132797279711,-3.467249835320166,-1.5600000000000005,0.2917947028896842,0.7601018568697072,0.4084947999681548
-0.420215561526433,-3.3263486822718042,-1.54,0.299955572147816,0.7653942104615189,0.3959291382997804
-0.2033882119093303,-3.2327630549063344,-1.5200000000000005,0.30841254903143517,0.7703259640821827,0.383367494080423
-1.3716044150450357e-15,-3.2,-1.5,0.31715728752538097,0.774892250686293,0.3708222641363414
0.20338821190932166,-3.2327630549063326,-1.4800000000000004,0.3261811576285244,0.7790885639002655,0.35830582909488573
0.42021556152642336,-3.326348682271798,-1.46,0.3354752538705391,0.7829107624695857,0.3458305411663167
0.6614132797279603,-3.4672498353201586,-1.4400000000000004,0.3450304041005239,0.7863550743457248,0.333408711953657
0.9332800274889169,-3.634885718711203,-1.42,0.3548371785388094,0.7894181004086983,0.32105260030263616
1.2360679774997876,-3.8042260651806132,-1.4000000000000004,0.36488589908301067,0.7920968178215854,0.30877440020368147
1.5635036049996993,-3.9489593316407516,-1.38,0.37516664885914763,0.794388583013705,0.2965862287579257
1.9033305969110739,-4.044783407715912,-1.3600000000000003,0.38566928200840117,0.7962911342895007,0.28450011421908983
2.23881222396754,-4.072384317327276,-1.3399999999999999,0.39638343369985124,0.7978025940605612,0.27252798412304957
2.550988431892243,-4.019714562358987,-1.3200000000000003,0.4072985303593139,0.7989214706985732,0.2606816535167969
2.8213692110038693,-3.8832815729997487,-1.2999999999999998,0.4184038001041812,0.7996466600073785,0.2489728132984147
3.034676950269434,-3.66829428345006,-1.2800000000000002,0.4296882833739708,0.7999774463126825,0.237413018679575
3.181236617431949,-3.387672916045732,-1.2599999999999998,0.44114084374608753,0.7999135031683381,0.22601367778193318
3.2586561165513985,-3.0600817784062535,-1.2400000000000002,0.45275017892612884,0.799454893678509,0.21478604037869797
3.2725343202300916,-2.707275835358461,-1.2199999999999998,0.46450483190188346,0.7986020704353929,0.20374118679245667
3.236067977499792,-2.3511410091698965,-1.2000000000000002,0.47639320225002096,0.7973558750725683,0.1928900169602375
3.1685823597636875,-2.010843511364014,-1.1799999999999997,0.4884035575843082,0.7957175374344033,0.18224323967658732
3.0931626057633235,-1.7004805325070957,-1.1600000000000001,0.5005240451340582,0.7936886743623476,0.17181136202528347
3.033691839931917,-1.4275470200770344,-1.1399999999999997,0.5127427034413831,0.7912712880993062,0.1616046790101137
3.0116899550713807,-1.1924124070275108,-1.12,0.5250474741657101,0.7884677643136655,0.1516332633949439
3.043380852144491,-0.9888543819998333,-1.0999999999999996,0.5374262139839076,0.7852808697449293,0.14190695576312493
3.1373907829424086,-0.8055450384795483,-1.08,0.5498667065742782,0.7817137494732775,0.13243535480601581
3.293399339556875,-0.6282495240003616,-1.0599999999999996,0.5623566746725944,0.7777699238157553,0.1232278078502426
3.501938493245751,-0.44239771320823545,-1.04,0.5748837921882748,0.7734532848521424,0.11429340163300945
3.7453811377732698,-0.23563940802110192,-1.0199999999999996,0.5874356963687486,0.7687680925839421,0.10564095333458892
3.9999999999999982,-1.9594348786357643e-15,-1.0,0.5999999999999999,0.7637189707302728,0.09727900187682877
4.238832689652904,0.2666847482134096,-0.9799999999999995,0.6125643036312516,0.7583109021648158,0.0892157994962667
4.434979117270074,0.5602681553062004,-0.96,0.6251162078117255,0.7525492239983222,0.08145930360017149
4.564898666272639,0.8708009926854353,-0.9399999999999995,0.6376433253274058,0.7464396223115255,0.07401716891353764
4.611274506086639,1.1839740588392829,-0.9199999999999999,0.6501332934257213,0.7399881265436703,0.06689673992480287
4.565071278216738,1.4832815729997453,-0.9000000000000004,0.6625737860160923,0.7332011035421797,0.06010504363771756
4.426521932034633,1.7525840144499099,-0.8799999999999999,0.6749525258342897,0.7260852512793505,0.05364878263654718
4.204924579796244,1.978687312443542,-0.8600000000000003,0.6872572965586168,0.7186475922422574,0.04753432847142456
3.9172908345875888,2.1535488603066177,-0.8399999999999999,0.6994759548659416,0.7108954665024121,0.04176771537040511
3.586041044252448,2.2757708484679626,-0.8200000000000003,0.7115964424156913,0.7028365244719924,0.0363546342844066
3.23606797749979,2.3511410091698903,-0.7999999999999998,0.7236067977499789,0.694478719353816,0.03130042727093261
2.891571621976231,2.39211608263106,-0.7800000000000002,0.7354951680981163,0.6858302992924841,0.02661008222210333
2.5730929028198997,2.4162950690232545,-0.7599999999999998,0.747249821073871,0.6768997992344608,0.022288227942209773
2.295140229997564,2.4440761033255645,-0.7400000000000002,0.758859156253912,0.6676960325051108,0.018339129579642368
2.064714967720083,2.4958116587562587,-0.7199999999999998,0.7703117166260289,0.6582280821110115,0.014766684417704345
1.8809128073359156,2.588854381999831,-0.7000000000000002,0.7815961998958187,0.6485052917761239,0.011574418028464617
1.7356259279397308,2.73490884165713,-0.6799999999999997,0.792701469640686,0.6385372567206596,0.008765480793441595
1.6152171688461785,2.9380691230236318,-0.6600000000000001,0.8036165663001484,0.6283338141917651,0.00634264479455986
1.502903735609501,3.1938330120122433,-0.6399999999999997,0.8143307179915986,0.6179050337553378,0.004308301078437138
1.3814928164777203,3.489252555465257,-0.6200000000000001,0.8248333511408521,0.607261207358588,0.0026644572967123637
1.2360679774997894,3.804226065180606,-0.5999999999999996,0.8351141009169891,0.5964128391731242,0.0014127357247343487
1.056239069829924,4.113779570317842,-0.5800000000000001,0.8451628214611906,0.5853706352286058,0.0005543716605723948
0.8376372369578297,4.391048170509355,-0.5599999999999996,0.8549695958994759,0.5741454928471849,9.021220592630996e-05
0.5824503069880054,4.610568928244019,-0.54,0.8645247461294607,0.5627484898891633,2.0715430139217617e-05
0.2989359443251836,4.7514507725198385,-0.5199999999999996,0.8738188423714754,0.5511908738204857,0.0003459499181382775
2.645237086158283e-15,4.8,-0.5,0.882842712474619,0.5394840506128413,0.0010655947027499834
-0.29893594432517845,4.751450772519839,-0.47999999999999954,0.8915874509685646,0.5276395734873569,0.0021789395814555412
-0.5824503069880086,4.61056892824402,-0.45999999999999996,0.900044427852184,0.5156691315129517,0.0036848858172756852
-0.837637236957831,4.391048170509346,-0.4399999999999995,0.9082052971103158,0.5035845380706473,0.005581947223090512
-1.0562390698299224,4.113779570317855,-0.41999999999999993,0.9160620049502761,0.49139771919517994,0.007868251628327494
-1.2360679774997891,3.80422606518062,-0.39999999999999947,0.9236067977499789,0.47912070180544747,0.010541542726567644
-1.3814928164777192,3.489252555465247,-0.3799999999999999,0.9308322297098248,0.46676560183539095,0.013599182302247305
-1.5029037356095036,3.193833012012244,-0.35999999999999943,0.9377311702008062,0.4543446122770311,0.01703815283425878
-1.6152171688461754,2.938069123023634,-0.33999999999999986,0.9442968108015775,0.44186999114745973,0.020855060473878285
-1.7356259279397281,2.734908841657132,-0.3199999999999994,0.9505226720175455,0.42935404939164973,0.025046138394087203
-1.8809128073359127,2.588854381999833,-0.3000000000000007,0.9564026096753471,0.4168091387330489,0.029607250506972396
-2.064714967720078,2.4958116587562578,-0.28000000000000025,0.9619308209864077,0.404247639483909,0.034533895545549156
-2.2951402299975516,2.4440761033255654,-0.2599999999999998,0.9671018502735924,0.3916819483274237,0.03982121150596436
-2.5730929028198855,2.4162950690232545,-0.2400000000000002,0.9719105943553006,0.3791244660836873,0.04546398044571172
-2.8915716219762144,2.3921160826310603,-0.22000000000000064,0.97635230758169,0.36658758547159387,0.05145663363310607
-3.2360679774997867,2.351141009169893,-0.20000000000000018,0.9804226065180615,0.3540836788787089,0.05779325704295468
-3.5860410442524313,2.275770848467966,-0.17999999999999972,0.9841174742707772,0.3416250861512267,0.06446759719298077
-3.9172908345875808,2.1535488603066284,-0.16000000000000014,0.9874332644514525,0.3292241024160245,0.07147306731525949
-4.204924579796232,1.9786873124435507,-0.14000000000000057,0.9903667047754989,0.31689296594686006,0.07880275385656077
-4.42652193203463,1.7525840144499145,-0.1200000000000001,0.9929149002914754,0.3046438460866722,0.08644942330119215
-4.565071278216736,1.4832815729997504,-0.09999999999999964,0.9950753362380551,0.29248883123790814,0.09440552930960583
-4.611274506086639,1.1839740588392973,-0.08000000000000007,0.9968458805257912,0.2804399169327329,0.10266322016572245
-4.564898666272639,0.8708009926854405,-0.0600000000000005,0.9982247858412321,0.26850899399488004,0.11121434652563199
-4.434979117270075,0.5602681553061976,-0.040000000000000036,0.9992106913713086,0.25670783680485326,0.12005046946000575
-4.2388326896529005,0.2666847482134065,-0.019999999999999574,0.9998026241462927,0.2450480916800276,0.12916286878230607
-3.9999999999999996,2.449293598294706e-15,0.0,1.0,0.23354126538114317,0.13854255165455515
-3.745381137773272,-0.23563940802109787,0.019999999999999574,0.9998026241462927,0.22219871375652095,0.14818026146218086
-3.5019384932457567,-0.44239771320823235,0.040000000000000036,0.9992106913713086,0.21103163053521162,0.15806648694917796
-3.2933993395568684,-0.6282495240003627,0.0600000000000005,0.9982247858412321,0.20005103628013632,0.1681914716045692
-3.1373907829424112,-0.8055450384795454,0.08000000000000007,0.9968458805257912,0.18926776751212096,0.17854522329090453
-3.0433808521444905,-0.9888543819998352,0.09999999999999964,0.9950753362380551,0.178692466015561,0.18911752410529195
-3.01168995507138,-1.1924124070275126,0.1200000000000001,0.9929149002914754,0.1683355683362613,0.1998979404632376
-3.0336918399319153,-1.4275470200770362,0.14000000000000057,0.9903667047754989,0.15820729548182794,0.21087583339533156
-3.093162605763325,-1.7004805325070993,0.16000000000000014,0.9874332644514525,0.14831764283476698,0.22204036904662702
-3.1685823597636884,-2.01084351136401,0.17999999999999972,0.9841174742707772,0.13867637028824895,0.23338052936834686
-3.236067977499794,-2.3511410091698925,0.20000000000000018,0.9804226065180615,0.12929299261427216,0.2448851229913676
-3.2725343202300894,-2.707275835358453,0.22000000000000064,0.9763523075816902,0.12017677007373209,0.25654279627074983
-3.2586561165514007,-3.0600817784062486,0.2400000000000002,0.9719105943553008,0.11133669927766127,0.26834204449041477
-3.1812366174319484,-3.387672916045736,0.2599999999999998,0.9671018502735924,0.10278150430866023,0.2802712232169107
-3.034676950269432,-3.6682942834500625,0.28000000000000025,0.9619308209864077,0.09451962811128323,0.29231855979106053
-2.8213692110038666,-3.883281572999751,0.3000000000000007,0.9564026096753471,0.08655922415986811,0.3044721649461587
-2.550988431892241,-4.019714562358991,0.3200000000000003,0.9505226720175455,0.07890814841204374,0.3167200445412397
-2.238812223967545,-4.072384317327274,0.33999999999999986,0.9442968108015775,0.07157395155584766,0.3290501113978477
